station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c
47662,Tokyo,1952-01-18,Winter,,-1.0,7.4
47662,Tokyo,1952-01-19,Winter,,-1.3,8.5
47662,Tokyo,1952-01-20,Winter,,-3.5,12.2
47662,Tokyo,1952-01-21,Winter,,-2.1,13.9
47662,Tokyo,1952-01-22,Winter,,1.1,12.1
47662,Tokyo,1952-01-23,Winter,,-0.9,12.3
47662,Tokyo,1952-01-24,Winter,,-0.5,7.4
47662,Tokyo,1952-01-25,Winter,,0.9,12.2
47662,Tokyo,1952-01-26,Winter,,-0.3,7.4
47662,Tokyo,1952-01-27,Winter,,-0.8,10.4
47662,Tokyo,1952-01-28,Winter,,-0.2,10.1
47662,Tokyo,1952-01-29,Winter,,-1.0,9.3
47662,Tokyo,1952-01-30,Winter,,1.9,14.5
47662,Tokyo,1952-01-31,Winter,,2.4,6.3
47662,Tokyo,1952-02-01,Winter,,-0.2,2.9
47662,Tokyo,1952-02-02,Winter,,-0.1,11.4
47662,Tokyo,1952-02-03,Winter,,0.2,4.6
47662,Tokyo,1952-02-04,Winter,,-2.2,2.3
47662,Tokyo,1952-02-05,Winter,,-3.8,4.9
47662,Tokyo,1952-02-06,Winter,,-4.6,6.8
47662,Tokyo,1952-02-07,Winter,,-2.3,2.2
47662,Tokyo,1952-02-08,Winter,,-0.6,8.8
47662,Tokyo,1952-02-09,Winter,,1.2,8.4
47662,Tokyo,1952-02-10,Winter,,-1.6,11.0
47662,Tokyo,1952-02-11,Winter,,-1.0,9.6
47662,Tokyo,1952-02-12,Winter,,-2.1,8.7
47662,Tokyo,1952-02-13,Winter,,2.5,12.5
47662,Tokyo,1952-02-14,Winter,,3.0,6.9
47662,Tokyo,1952-02-15,Winter,,0.6,3.0
47662,Tokyo,1952-02-16,Winter,,0.6,2.5
47662,Tokyo,1952-02-17,Winter,,0.8,2.2
47662,Tokyo,1952-02-18,Winter,,0.8,3.5
47662,Tokyo,1952-02-19,Winter,,-0.8,1.1
47662,Tokyo,1952-02-20,Winter,,-4.8,8.5
47662,Tokyo,1952-02-21,Winter,,-3.2,9.5
47662,Tokyo,1952-02-22,Winter,,-1.5,7.8
47662,Tokyo,1952-02-23,Winter,,-1.2,11.1
47662,Tokyo,1952-02-24,Winter,,-0.2,8.4
47662,Tokyo,1952-02-25,Winter,,0.2,3.8
47662,Tokyo,1952-02-26,Winter,,-0.8,6.4
47662,Tokyo,1952-02-27,Winter,,-1.3,12.2
47662,Tokyo,1952-02-28,Winter,,4.2,11.2
47662,Tokyo,1952-02-29,Winter,,0.5,6.2
47662,Tokyo,1952-12-01,Winter,,6.6,15.5
47662,Tokyo,1952-12-02,Winter,,7.9,10.6
47662,Tokyo,1952-12-03,Winter,,4.0,9.8
47662,Tokyo,1952-12-04,Winter,,-0.2,14.3
47662,Tokyo,1952-12-05,Winter,,0.9,12.7
47662,Tokyo,1952-12-06,Winter,,0.4,10.8
47662,Tokyo,1952-12-07,Winter,,0.0,12.6
47662,Tokyo,1952-12-08,Winter,,-0.5,11.9
47662,Tokyo,1952-12-09,Winter,,2.2,5.2
47662,Tokyo,1952-12-10,Winter,,1.6,6.9
47662,Tokyo,1952-12-11,Winter,,0.2,13.3
47662,Tokyo,1952-12-12,Winter,,0.0,9.3
47662,Tokyo,1952-12-13,Winter,,-2.2,13.1
47662,Tokyo,1952-12-14,Winter,,1.4,11.8
47662,Tokyo,1952-12-15,Winter,,1.2,12.9
47662,Tokyo,1952-12-16,Winter,,6.0,8.6
47662,Tokyo,1952-12-17,Winter,,6.2,12.2
47662,Tokyo,1952-12-18,Winter,,4.4,15.6
47662,Tokyo,1952-12-19,Winter,,2.9,11.1
47662,Tokyo,1952-12-20,Winter,,0.4,12.3
47662,Tokyo,1952-12-21,Winter,,2.4,7.0
47662,Tokyo,1952-12-22,Winter,,-1.6,10.6
47662,Tokyo,1952-12-23,Winter,,-1.4,11.5
47662,Tokyo,1952-12-24,Winter,,-1.6,7.4
47662,Tokyo,1952-12-25,Winter,,-0.1,6.5
47662,Tokyo,1952-12-26,Winter,,0.5,6.1
47662,Tokyo,1952-12-27,Winter,,-2.8,10.3
47662,Tokyo,1952-12-28,Winter,,-1.7,11.7
47662,Tokyo,1952-12-29,Winter,,-4.2,7.8
47662,Tokyo,1952-12-30,Winter,,-1.6,8.1
47662,Tokyo,1952-12-31,Winter,0.2,-1.5,11.3
47662,Tokyo,1953-01-01,Winter,6.1,-0.9,14.4
47662,Tokyo,1953-01-02,Winter,0.9,1.6,4.7
47662,Tokyo,1953-01-03,Winter,1.8,-3.8,7.3
47662,Tokyo,1953-01-04,Winter,1.4,-2.9,6.7
47662,Tokyo,1953-01-05,Winter,2.4,-1.6,5.3
47662,Tokyo,1953-01-06,Winter,4.7,0.0,10.3
47662,Tokyo,1953-01-07,Winter,3.7,1.0,7.8
47662,Tokyo,1953-01-08,Winter,2.5,0.5,9.0
47662,Tokyo,1953-01-09,Winter,3.5,-2.8,8.8
47662,Tokyo,1953-01-10,Winter,5.1,-0.2,14.7
47662,Tokyo,1953-01-11,Winter,8.4,-1.0,15.0
47662,Tokyo,1953-01-12,Winter,5.3,5.2,7.9
47662,Tokyo,1953-01-13,Winter,2.1,0.9,7.0
47662,Tokyo,1953-01-14,Winter,2.1,-2.0,8.3
47662,Tokyo,1953-01-15,Winter,1.7,-3.3,8.5
47662,Tokyo,1953-01-16,Winter,4.4,-3.2,11.4
47662,Tokyo,1953-01-17,Winter,4.6,-1.9,9.8
47662,Tokyo,1953-01-18,Winter,1.7,0.4,6.2
47662,Tokyo,1953-01-19,Winter,2.7,-3.6,9.4
47662,Tokyo,1953-01-20,Winter,4.1,-1.4,9.2
47662,Tokyo,1953-01-21,Winter,5.3,-0.9,11.0
47662,Tokyo,1953-01-22,Winter,3.7,1.2,8.2
47662,Tokyo,1953-01-23,Winter,1.7,0.7,6.3
47662,Tokyo,1953-01-24,Winter,1.8,-3.6,7.8
47662,Tokyo,1953-01-25,Winter,6.3,-3.4,13.0
47662,Tokyo,1953-01-26,Winter,5.5,1.8,8.1
47662,Tokyo,1953-01-27,Winter,1.5,2.6,4.9
47662,Tokyo,1953-01-28,Winter,1.6,-0.3,5.1
47662,Tokyo,1953-01-29,Winter,2.7,-2.7,9.6
47662,Tokyo,1953-01-30,Winter,0.9,-1.8,6.8
47662,Tokyo,1953-01-31,Winter,1.3,-3.7,7.9
47662,Tokyo,1953-02-01,Winter,0.9,-4.4,6.3
47662,Tokyo,1953-02-02,Winter,1.6,-3.8,7.1
47662,Tokyo,1953-02-03,Winter,1.9,-2.8,7.5
47662,Tokyo,1953-02-04,Winter,2.7,-2.5,4.5
47662,Tokyo,1953-02-05,Winter,3.9,1.1,9.9
47662,Tokyo,1953-02-06,Winter,4.5,-0.1,9.1
47662,Tokyo,1953-02-07,Winter,4.4,-1.0,14.5
47662,Tokyo,1953-02-08,Winter,2.6,-2.0,8.8
47662,Tokyo,1953-02-09,Winter,2.3,-2.8,9.1
47662,Tokyo,1953-02-10,Winter,5.7,-4.2,11.2
47662,Tokyo,1953-02-11,Winter,7.3,1.5,18.8
47662,Tokyo,1953-02-12,Winter,10.8,0.4,18.4
47662,Tokyo,1953-02-13,Winter,4.6,5.2,8.2
47662,Tokyo,1953-02-14,Winter,4.2,1.0,5.6
47662,Tokyo,1953-02-15,Winter,4.7,2.3,11.7
47662,Tokyo,1953-02-16,Winter,3.2,-1.9,7.1
47662,Tokyo,1953-02-17,Winter,5.2,-0.7,7.9
47662,Tokyo,1953-02-18,Winter,3.0,2.7,8.0
47662,Tokyo,1953-02-19,Winter,3.7,-2.0,9.4
47662,Tokyo,1953-02-20,Winter,4.3,-0.9,8.6
47662,Tokyo,1953-02-21,Winter,-0.8,0.4,2.4
47662,Tokyo,1953-02-22,Winter,1.2,-2.8,6.7
47662,Tokyo,1953-02-23,Winter,3.2,-3.6,6.9
47662,Tokyo,1953-02-24,Winter,7.1,-1.8,14.5
47662,Tokyo,1953-02-25,Winter,6.7,1.8,10.9
47662,Tokyo,1953-02-26,Winter,2.4,2.8,5.7
47662,Tokyo,1953-02-27,Winter,6.8,-2.2,13.0
47662,Tokyo,1953-02-28,Winter,13.7,1.6,19.5
47662,Tokyo,1953-12-01,Winter,,1.6,15.9
47662,Tokyo,1953-12-02,Winter,,3.2,13.3
47662,Tokyo,1953-12-03,Winter,,7.4,11.6
47662,Tokyo,1953-12-04,Winter,,7.2,8.7
47662,Tokyo,1953-12-05,Winter,,4.2,10.7
47662,Tokyo,1953-12-06,Winter,,2.4,8.0
47662,Tokyo,1953-12-07,Winter,,4.9,6.8
47662,Tokyo,1953-12-08,Winter,,3.6,14.4
47662,Tokyo,1953-12-09,Winter,,1.2,7.9
47662,Tokyo,1953-12-10,Winter,,4.4,12.7
47662,Tokyo,1953-12-11,Winter,,4.4,15.4
47662,Tokyo,1953-12-12,Winter,,1.0,16.1
47662,Tokyo,1953-12-13,Winter,,2.7,11.9
47662,Tokyo,1953-12-14,Winter,,-0.1,14.7
47662,Tokyo,1953-12-15,Winter,,2.9,14.3
47662,Tokyo,1953-12-16,Winter,,2.1,9.7
47662,Tokyo,1953-12-17,Winter,,4.6,20.0
47662,Tokyo,1953-12-18,Winter,,7.2,16.7
47662,Tokyo,1953-12-19,Winter,,9.1,13.6
47662,Tokyo,1953-12-20,Winter,,8.0,15.3
47662,Tokyo,1953-12-21,Winter,,4.4,15.5
47662,Tokyo,1953-12-22,Winter,,6.4,9.0
47662,Tokyo,1953-12-23,Winter,,4.8,12.3
47662,Tokyo,1953-12-24,Winter,,1.8,13.4
47662,Tokyo,1953-12-25,Winter,,4.0,8.7
47662,Tokyo,1953-12-26,Winter,,2.0,14.3
47662,Tokyo,1953-12-27,Winter,,2.7,10.4
47662,Tokyo,1953-12-28,Winter,,2.8,6.3
47662,Tokyo,1953-12-29,Winter,,2.2,9.8
47662,Tokyo,1953-12-30,Winter,,1.9,11.5
47662,Tokyo,1953-12-31,Winter,-1.8,1.3,7.0
47662,Tokyo,1954-01-01,Winter,3.2,-4.0,10.6
47662,Tokyo,1954-01-02,Winter,7.4,-0.6,13.6
47662,Tokyo,1954-01-03,Winter,7.8,3.0,13.4
47662,Tokyo,1954-01-04,Winter,4.3,4.1,6.2
47662,Tokyo,1954-01-05,Winter,7.1,3.0,11.5
47662,Tokyo,1954-01-06,Winter,6.2,3.4,11.8
47662,Tokyo,1954-01-07,Winter,4.3,1.5,10.1
47662,Tokyo,1954-01-08,Winter,5.6,-1.4,10.3
47662,Tokyo,1954-01-09,Winter,9.3,1.7,14.1
47662,Tokyo,1954-01-10,Winter,10.5,4.5,14.1
47662,Tokyo,1954-01-11,Winter,4.4,7.0,11.2
47662,Tokyo,1954-01-12,Winter,3.3,1.4,7.2
47662,Tokyo,1954-01-13,Winter,3.1,0.4,4.6
47662,Tokyo,1954-01-14,Winter,7.4,1.6,11.6
47662,Tokyo,1954-01-15,Winter,5.0,2.4,9.9
47662,Tokyo,1954-01-16,Winter,3.9,1.7,6.8
47662,Tokyo,1954-01-17,Winter,6.7,2.8,8.7
47662,Tokyo,1954-01-18,Winter,5.7,4.1,8.0
47662,Tokyo,1954-01-19,Winter,6.4,1.8,11.6
47662,Tokyo,1954-01-20,Winter,8.4,2.3,12.7
47662,Tokyo,1954-01-21,Winter,6.2,5.2,7.9
47662,Tokyo,1954-01-22,Winter,4.3,4.8,7.8
47662,Tokyo,1954-01-23,Winter,0.6,0.2,3.1
47662,Tokyo,1954-01-24,Winter,-0.6,-1.6,0.9
47662,Tokyo,1954-01-25,Winter,-0.6,-3.7,1.5
47662,Tokyo,1954-01-26,Winter,-0.7,-5.4,4.9
47662,Tokyo,1954-01-27,Winter,-0.6,-5.8,5.1
47662,Tokyo,1954-01-28,Winter,0.7,-6.3,6.3
47662,Tokyo,1954-01-29,Winter,-0.3,-5.1,5.6
47662,Tokyo,1954-01-30,Winter,0.8,-6.3,6.3
47662,Tokyo,1954-01-31,Winter,1.6,-4.0,9.7
47662,Tokyo,1954-02-01,Winter,1.1,-4.3,7.7
47662,Tokyo,1954-02-02,Winter,1.6,-4.4,7.7
47662,Tokyo,1954-02-03,Winter,1.9,-3.6,9.2
47662,Tokyo,1954-02-04,Winter,3.8,-2.6,9.6
47662,Tokyo,1954-02-05,Winter,2.8,-0.5,7.1
47662,Tokyo,1954-02-06,Winter,3.3,-2.2,11.0
47662,Tokyo,1954-02-07,Winter,4.1,-2.9,11.8
47662,Tokyo,1954-02-08,Winter,5.1,-2.0,12.3
47662,Tokyo,1954-02-09,Winter,4.1,-0.6,10.6
47662,Tokyo,1954-02-10,Winter,5.7,-0.7,12.4
47662,Tokyo,1954-02-11,Winter,8.3,-0.6,14.2
47662,Tokyo,1954-02-12,Winter,11.3,4.6,20.9
47662,Tokyo,1954-02-13,Winter,7.9,5.2,13.2
47662,Tokyo,1954-02-14,Winter,0.1,1.0,6.8
47662,Tokyo,1954-02-15,Winter,2.7,-3.2,6.6
47662,Tokyo,1954-02-16,Winter,6.4,0.0,10.8
47662,Tokyo,1954-02-17,Winter,6.9,2.5,9.3
47662,Tokyo,1954-02-18,Winter,3.7,4.0,7.2
47662,Tokyo,1954-02-19,Winter,3.3,1.1,6.9
47662,Tokyo,1954-02-20,Winter,4.3,-0.6,9.9
47662,Tokyo,1954-02-21,Winter,4.4,-1.2,11.0
47662,Tokyo,1954-02-22,Winter,1.7,-1.4,6.8
47662,Tokyo,1954-02-23,Winter,4.1,-2.8,10.0
47662,Tokyo,1954-02-24,Winter,6.7,-1.0,13.7
47662,Tokyo,1954-02-25,Winter,10.7,1.2,16.0
47662,Tokyo,1954-02-26,Winter,14.2,6.6,19.1
47662,Tokyo,1954-02-27,Winter,18.1,9.8,21.4
47662,Tokyo,1954-02-28,Winter,12.1,12.6,21.3
47662,Tokyo,1954-12-01,Winter,11.9,8.0,15.8
47662,Tokyo,1954-12-02,Winter,12.6,9.6,17.9
47662,Tokyo,1954-12-03,Winter,7.4,7.5,12.4
47662,Tokyo,1954-12-04,Winter,6.8,3.1,12.0
47662,Tokyo,1954-12-05,Winter,4.8,3.0,6.8
47662,Tokyo,1954-12-06,Winter,5.6,3.6,11.6
47662,Tokyo,1954-12-07,Winter,7.5,1.0,10.1
47662,Tokyo,1954-12-08,Winter,8.7,5.4,10.3
47662,Tokyo,1954-12-09,Winter,13.3,7.4,20.1
47662,Tokyo,1954-12-10,Winter,11.9,10.2,14.5
47662,Tokyo,1954-12-11,Winter,8.6,9.7,12.7
47662,Tokyo,1954-12-12,Winter,6.3,6.2,10.4
47662,Tokyo,1954-12-13,Winter,6.4,1.8,13.0
47662,Tokyo,1954-12-14,Winter,8.8,1.3,14.8
47662,Tokyo,1954-12-15,Winter,6.4,3.6,12.7
47662,Tokyo,1954-12-16,Winter,6.0,1.5,10.5
47662,Tokyo,1954-12-17,Winter,5.6,2.5,12.4
47662,Tokyo,1954-12-18,Winter,4.6,-0.4,9.6
47662,Tokyo,1954-12-19,Winter,7.2,1.6,8.3
47662,Tokyo,1954-12-20,Winter,10.7,3.6,17.5
47662,Tokyo,1954-12-21,Winter,6.3,6.5,10.6
47662,Tokyo,1954-12-22,Winter,8.4,1.5,15.3
47662,Tokyo,1954-12-23,Winter,6.8,1.9,12.6
47662,Tokyo,1954-12-24,Winter,5.6,1.8,11.5
47662,Tokyo,1954-12-25,Winter,4.6,0.1,10.0
47662,Tokyo,1954-12-26,Winter,5.1,1.7,10.7
47662,Tokyo,1954-12-27,Winter,3.3,1.4,7.5
47662,Tokyo,1954-12-28,Winter,4.6,0.9,9.6
47662,Tokyo,1954-12-29,Winter,4.1,-0.4,8.3
47662,Tokyo,1954-12-30,Winter,4.6,1.8,10.1
47662,Tokyo,1954-12-31,Winter,3.1,1.8,9.5
47662,Tokyo,1955-01-01,Winter,5.1,-1.7,11.2
47662,Tokyo,1955-01-02,Winter,2.6,0.4,7.7
47662,Tokyo,1955-01-03,Winter,2.7,-3.3,7.4
47662,Tokyo,1955-01-04,Winter,4.8,-0.8,9.0
47662,Tokyo,1955-01-05,Winter,4.4,-0.5,10.5
47662,Tokyo,1955-01-06,Winter,2.2,-0.4,8.2
47662,Tokyo,1955-01-07,Winter,1.6,-0.5,7.5
47662,Tokyo,1955-01-08,Winter,1.0,-3.1,6.1
47662,Tokyo,1955-01-09,Winter,2.3,-2.1,4.8
47662,Tokyo,1955-01-10,Winter,4.6,0.9,11.3
47662,Tokyo,1955-01-11,Winter,2.4,-1.7,8.1
47662,Tokyo,1955-01-12,Winter,3.3,-3.0,10.5
47662,Tokyo,1955-01-13,Winter,4.7,-2.3,12.3
47662,Tokyo,1955-01-14,Winter,2.9,-0.4,8.4
47662,Tokyo,1955-01-15,Winter,5.8,-1.8,11.9
47662,Tokyo,1955-01-16,Winter,1.1,0.6,8.3
47662,Tokyo,1955-01-17,Winter,3.0,-4.7,9.9
47662,Tokyo,1955-01-18,Winter,2.4,-1.6,8.8
47662,Tokyo,1955-01-19,Winter,3.0,-2.3,10.5
47662,Tokyo,1955-01-20,Winter,6.8,-2.3,14.3
47662,Tokyo,1955-01-21,Winter,2.8,0.2,9.4
47662,Tokyo,1955-01-22,Winter,4.7,-3.3,12.3
47662,Tokyo,1955-01-23,Winter,4.1,-0.9,10.8
47662,Tokyo,1955-01-24,Winter,4.9,-1.6,12.1
47662,Tokyo,1955-01-25,Winter,7.9,-0.5,12.7
47662,Tokyo,1955-01-26,Winter,4.2,1.5,8.0
47662,Tokyo,1955-01-27,Winter,1.6,1.3,6.4
47662,Tokyo,1955-01-28,Winter,3.2,-2.8,9.5
47662,Tokyo,1955-01-29,Winter,2.6,-0.4,4.1
47662,Tokyo,1955-01-30,Winter,7.0,0.1,13.1
47662,Tokyo,1955-01-31,Winter,6.3,0.6,13.4
47662,Tokyo,1955-02-01,Winter,5.7,1.6,10.4
47662,Tokyo,1955-02-02,Winter,6.4,2.5,12.1
47662,Tokyo,1955-02-03,Winter,8.9,1.6,15.6
47662,Tokyo,1955-02-04,Winter,3.5,4.0,7.3
47662,Tokyo,1955-02-05,Winter,4.8,0.3,13.6
47662,Tokyo,1955-02-06,Winter,2.3,-0.1,7.9
47662,Tokyo,1955-02-07,Winter,2.7,-2.0,2.9
47662,Tokyo,1955-02-08,Winter,5.3,0.6,12.2
47662,Tokyo,1955-02-09,Winter,6.9,-0.7,11.5
47662,Tokyo,1955-02-10,Winter,7.9,3.4,13.7
47662,Tokyo,1955-02-11,Winter,1.4,2.2,10.9
47662,Tokyo,1955-02-12,Winter,1.7,-3.8,6.5
47662,Tokyo,1955-02-13,Winter,2.6,-1.1,7.9
